time [s],voltage [V1,current [...],temperature_A [K],temperature_B [K],setpoint [K]
2063.6514670848846,+7.80038600E-1,+25.8244E-06,211.57,219.63,211.56
2064.1514041423798,+7.79872600E-1,+25.8188E-06,211.57,219.63,211.56
2064.6518812179565,+7.79715300E-1,+25.8135E-06,211.57,219.63,211.56
2065.151375055313,+7.79553100E-1,+25.8082E-06,211.57,219.63,211.56
2065.6527783870697,+7.79392400E-1,+25.8028E-06,211.57,219.63,211.56
2066.15145111084,+7.79224400E-1,+25.7974E-06,211.57,219.63,211.56
2066.652607679367,+7.79066800E-1,+25.7920E-06,211.57,219.63,211.55
2067.151763677597,+7.78897000E-1,+25.7865E-06,211.57,219.63,211.55
2067.6525304317474,+7.78742400E-1,+25.7811E-06,211.57,219.63,211.55
2068.151313304901,+7.78560700E-1,+25.7760E-06,211.57,219.63,211.55
2068.6290385723114,+7.78436300E-1,+25.7707E-06,211.56,219.62,211.55
2069.129182577133,+7.78230200E-1,+25.7652E-06,211.56,219.62,211.55
2069.629192352295,+7.78111600E-1,+25.7597E-06,211.56,219.62,211.55
2070.129810333252,+7.77909800E-1,+25.7543E-06,211.56,219.62,211.55
2070.6303565502167,+7.77781600E-1,+25.7490E-06,211.56,219.62,211.55
2071.131395816803,+7.77586600E-1,+25.7435E-06,211.56,219.62,211.55
2071.631547689438,+7.77463600E-1,+25.7384E-06,211.56,219.62,211.55
2072.1421344280243,+7.77264500E-1,+25.7328E-06,211.56,219.61,211.55
2072.631450653076,+7.77139800E-1,+25.7277E-06,211.56,219.61,211.55
2073.132217645645,+7.76945000E-1,+25.7223E-06,211.56,219.61,211.54
2073.6326019763947,+7.76813900E-1,+25.7171E-06,211.56,219.61,211.54
2074.133426427841,+7.76626100E-1,+25.7117E-06,211.56,219.61,211.54
2074.634006023407,+7.76488300E-1,+25.7064E-06,211.56,219.61,211.54
2075.134092569351,+7.76303700E-1,+25.7008E-06,211.56,219.61,211.54
2075.634299993515,+7.76161000E-1,+25.6957E-06,211.55,219.61,211.54
2076.134425878525,+7.75981600E-1,+25.6903E-06,211.55,219.6,211.54
2076.634624481201,+7.75838900E-1,+25.6857E-06,211.55,219.6,211.54
2077.1154119968414,+7.75677800E-1,+25.6758E-06,211.55,219.6,211.54
2077.5953707695007,+7.75522000E-1,+25.6754E-06,211.55,219.6,211.54
2078.074704885483,+7.75365600E-1,+25.6704E-06,211.55,219.6,211.54
2078.5553300380707,+7.75198500E-1,+25.6650E-06,211.55,219.6,211.53
2079.045266151428,+7.75067900E-1,+25.6601E-06,211.55,219.6,211.53
2079.5161287784576,+7.74905200E-1,+25.6501E-06,211.55,219.6,211.53
2079.995611190796,+7.74749900E-1,+25.6499E-06,211.55,219.6,211.53
2080.476413488388,+7.74593200E-1,+25.6445E-06,211.55,219.6,211.53
2080.956761598587,+7.74428700E-1,+25.6393E-06,211.55,219.6,211.53
2081.446190595627,+7.74292400E-1,+25.6340E-06,211.55,219.6,211.53
2081.916389942169,+7.74123800E-1,+25.6241E-06,211.55,219.59,211.53
2082.3968188762665,+7.73968500E-1,+25.6238E-06,211.54,219.59,211.53
2082.8764674663544,+7.73818200E-1,+25.6187E-06,211.54,219.59,211.53
2083.3574678897858,+7.73653100E-1,+25.6135E-06,211.54,219.59,211.53
2083.846379995346,+7.73515900E-1,+25.6084E-06,211.54,219.59,211.53
2084.3463745117188,+7.73340000E-1,+25.6032E-06,211.54,219.59,211.53
2084.8186423778534,+7.73192900E-1,+25.6028E-06,211.54,219.59,211.52
2085.2990646362305,+7.73034800E-1,+25.5927E-06,211.54,219.59,211.52
2085.7792596817017,+7.72882800E-1,+25.5878E-06,211.54,219.59,211.52
2086.2593569755554,+7.72733300E-1,+25.5827E-06,211.54,219.59,211.52
2086.746646642685,+7.72551900E-1,+25.5773E-06,211.54,219.59,211.52
2087.2481682300568,+7.72413600E-1,+25.5723E-06,211.54,219.58,211.52
2087.7474553585052,+7.72241800E-1,+25.5667E-06,211.54,219.58,211.52
2088.2192215919495,+7.72099000E-1,+25.5667E-06,211.53,219.58,211.52
2088.699975013733,+7.71943500E-1,+25.5565E-06,211.53,219.58,211.52
2089.1796219348907,+7.71788900E-1,+25.5515E-06,211.53,219.58,211.52
2089.66037607193,+7.71640900E-1,+25.5464E-06,211.53,219.58,211.52
2090.1498878002167,+7.71461800E-1,+25.5410E-06,211.53,219.58,211.52
2090.649421930313,+7.71318800E-1,+25.5357E-06,211.53,219.58,211.51
2091.1483857631683,+7.71136800E-1,+25.5304E-06,211.53,219.58,211.51
2091.648453950882,+7.70998700E-1,+25.5249E-06,211.53,219.58,211.51
2092.1477324962616,+7.70814700E-1,+25.5195E-06,211.53,219.58,211.51
2092.648346185684,+7.70669400E-1,+25.5140E-06,211.53,219.58,211.51
2093.148516893387,+7.70491200E-1,+25.5087E-06,211.52,219.58,211.51
2093.650132894516,+7.70347600E-1,+25.5033E-06,211.52,219.57,211.51
2094.1485307216644,+7.70165000E-1,+25.4979E-06,211.52,219.57,211.51
2094.6497786045074,+7.70019400E-1,+25.4925E-06,211.52,219.57,211.51
2095.1492660045624,+7.69840600E-1,+25.4873E-06,211.52,219.57,211.51
2095.650079727173,+7.69698400E-1,+25.4821E-06,211.52,219.57,211.51
2096.149389743805,+7.69517900E-1,+25.4765E-06,211.52,219.57,211.51
2096.6506912708282,+7.69377200E-1,+25.4711E-06,211.52,219.57,211.5
2097.1502141952515,+7.69195800E-1,+25.4657E-06,211.52,219.57,211.5
2097.6514518260956,+7.69051300E-1,+25.4605E-06,211.51,219.57,211.5
2098.1503167152405,+7.68870200E-1,+25.4549E-06,211.51,219.57,211.5
2098.6534185409546,+7.68726300E-1,+25.4494E-06,211.51,219.57,211.5
2099.1502232551575,+7.68548100E-1,+25.4443E-06,211.51,219.57,211.5
2099.6514291763306,+7.68399600E-1,+25.4388E-06,211.51,219.57,211.5
2100.1542415618896,+7.68213300E-1,+25.4334E-06,211.51,219.57,211.5
2100.651748895645,+7.68069900E-1,+25.4284E-06,211.51,219.56,211.5
2101.124245405197,+7.67912400E-1,+25.4181E-06,211.51,219.56,211.5
2101.6042716503143,+7.67753400E-1,+25.4178E-06,211.51,219.56,211.5
2102.0852143764496,+7.67601600E-1,+25.4128E-06,211.51,219.56,211.5
2102.565497636795,+7.67440000E-1,+25.4075E-06,211.51,219.56,211.5
2103.0546321868896,+7.67298100E-1,+25.4022E-06,211.5,219.56,211.49
2103.5544056892395,+7.67122300E-1,+25.3970E-06,211.5,219.56,211.49
2104.0555279254913,+7.66976300E-1,+25.3917E-06,211.5,219.56,211.49
2104.5543751716614,+7.66792600E-1,+25.3859E-06,211.5,219.56,211.49
2105.0549817085266,+7.66642600E-1,+25.3806E-06,211.5,219.55,211.49
2105.5549499988556,+7.66463800E-1,+25.3754E-06,211.5,219.55,211.49
2106.054979324341,+7.66322800E-1,+25.3699E-06,211.5,219.55,211.49
2106.556373357773,+7.66138800E-1,+25.3643E-06,211.5,219.55,211.49
2107.0564460754395,+7.65999300E-1,+25.3592E-06,211.5,219.55,211.49
2107.5555827617645,+7.65816700E-1,+25.3539E-06,211.5,219.55,211.49
2108.056450843811,+7.65671700E-1,+25.3485E-06,211.5,219.55,211.49
2108.5555856227875,+7.65494600E-1,+25.3430E-06,211.49,219.55,211.48
2109.056863307953,+7.65349300E-1,+25.3375E-06,211.49,219.55,211.48
2109.555563926697,+7.65171100E-1,+25.3322E-06,211.49,219.55,211.48
2110.056588411331,+7.65027800E-1,+25.3269E-06,211.49,219.54,211.48
2110.5564482212067,+7.64844900E-1,+25.3216E-06,211.49,219.54,211.48
2111.0571246147156,+7.64702500E-1,+25.3162E-06,211.49,219.54,211.48
2111.5556964874268,+7.64523400E-1,+25.3110E-06,211.49,219.54,211.48
2112.0574090480804,+7.64384800E-1,+25.3056E-06,211.49,219.54,211.48
2112.556214570999,+7.64199000E-1,+25.3002E-06,211.49,219.54,211.48
2113.0577731132507,+7.64067300E-1,+25.2949E-06,211.49,219.54,211.48
2113.5573139190674,+7.63874600E-1,+25.2894E-06,211.49,219.54,211.48
2114.0588262081146,+7.63743800E-1,+25.2843E-06,211.49,219.54,211.48
2114.565765142441,+7.63560300E-1,+25.2788E-06,211.48,219.54,211.48
2115.0744659900665,+7.63408600E-1,+25.2736E-06,211.48,219.54,211.47
2115.575185060501,+7.63239100E-1,+25.2683E-06,211.48,219.53,211.47
2116.0758938789368,+7.63084800E-1,+25.2631E-06,211.48,219.53,211.47
2116.571673631668,+7.62915900E-1,+25.2579E-06,211.48,219.53,211.47
2117.060401201248,+7.62788200E-1,+25.2524E-06,211.48,219.53,211.47
2117.560071706772,+7.62585900E-1,+25.2471E-06,211.48,219.53,211.47
2118.0605239868164,+7.62461500E-1,+25.2417E-06,211.48,219.53,211.47
2118.560304403305,+7.62267300E-1,+25.2363E-06,211.48,219.53,211.47
2119.061406135559,+7.62144600E-1,+25.2310E-06,211.48,219.53,211.47
2119.579997777939,+7.61943800E-1,+25.2253E-06,211.48,219.53,211.47
2120.0726046562195,+7.61801000E-1,+25.2211E-06,211.48,219.53,211.47
2120.561414718628,+7.61624300E-1,+25.2150E-06,211.47,219.52,211.46
2121.076537132263,+7.61483300E-1,+25.2096E-06,211.47,219.52,211.46
2121.5732157230377,+7.61300700E-1,+25.2049E-06,211.47,219.52,211.46
2122.032843351364,+7.61160900E-1,+25.1995E-06,211.47,219.52,211.46
2122.5430102348328,+7.60989400E-1,+25.1944E-06,211.47,219.52,211.46
2123.054340839386,+7.60846100E-1,+25.1885E-06,211.47,219.52,211.46
2123.5640132427216,+7.60667000E-1,+25.1837E-06,211.47,219.52,211.46
2124.1664040088654,+7.60475400E-1,+25.1760E-06,211.47,219.52,211.46
2124.762989759445,+7.60287600E-1,+25.1711E-06,211.47,219.52,211.46
2125.2344591617584,+7.60144300E-1,+25.1707E-06,211.47,219.52,211.46
2125.714826822281,+7.59990600E-1,+25.1610E-06,211.47,219.52,211.46
2126.1955070495605,+7.59836500E-1,+25.1560E-06,211.46,219.52,211.46
2126.675714492798,+7.59693700E-1,+25.1507E-06,211.46,219.52,211.45
2127.162921190262,+7.59517300E-1,+25.1454E-06,211.46,219.52,211.45
2127.635531425476,+7.59368200E-1,+25.1456E-06,211.46,219.52,211.45
2128.116448163986,+7.59215300E-1,+25.1356E-06,211.46,219.51,211.45
2128.5965728759766,+7.59060000E-1,+25.1305E-06,211.46,219.51,211.45
2129.077296257019,+7.58916400E-1,+25.1252E-06,211.46,219.51,211.45
2129.5635163784027,+7.58744000E-1,+25.1199E-06,211.46,219.51,211.45
2130.036354780197,+7.58604200E-1,+25.1198E-06,211.46,219.51,211.45
2130.516432762146,+7.58448700E-1,+25.1098E-06,211.46,219.51,211.45
2130.9983570575714,+7.58291700E-1,+25.1048E-06,211.46,219.51,211.45
2131.4781725406647,+7.58151900E-1,+25.0997E-06,211.46,219.51,211.45
2131.9625101089478,+7.57980900E-1,+25.0948E-06,211.45,219.51,211.45
2132.4384586811066,+7.57839700E-1,+25.0944E-06,211.45,219.51,211.45
2132.9187326431274,+7.57679200E-1,+25.0844E-06,211.45,219.51,211.44
2133.399587869644,+7.57528000E-1,+25.0792E-06,211.45,219.51,211.44
2133.878895044327,+7.57380900E-1,+25.0741E-06,211.45,219.51,211.44
2134.3624691963196,+7.57205700E-1,+25.0690E-06,211.45,219.51,211.44
2134.8399696350098,+7.57066400E-1,+25.0639E-06,211.45,219.51,211.44
2135.3396792411804,+7.56903000E-1,+25.0539E-06,211.45,219.5,211.44
2135.8193848133087,+7.56751900E-1,+25.0534E-06,211.45,219.5,211.44
2136.3007295131683,+7.56595200E-1,+25.0484E-06,211.45,219.5,211.44
2136.78035736084,+7.56430100E-1,+25.0431E-06,211.45,219.5,211.44
2137.263664960861,+7.56294000E-1,+25.0381E-06,211.44,219.5,211.44
2137.7429389953613,+7.56118400E-1,+25.0327E-06,211.44,219.5,211.44
2138.242726802826,+7.55974000E-1,+25.0274E-06,211.44,219.5,211.44
2138.742684364319,+7.55796600E-1,+25.0220E-06,211.44,219.5,211.43
2139.2424516677856,+7.55650100E-1,+25.0168E-06,211.44,219.5,211.43
2139.743072986603,+7.55467900E-1,+25.0115E-06,211.44,219.5,211.43
2140.243496656418,+7.55330600E-1,+25.0062E-06,211.44,219.5,211.43
2140.7433977127075,+7.55155100E-1,+24.9964E-06,211.44,219.5,211.43
2141.224235057831,+7.55017600E-1,+24.9958E-06,211.44,219.5,211.43
2141.7048008441925,+7.54863500E-1,+24.9909E-06,211.44,219.49,211.43
2142.1847388744354,+7.54694000E-1,+24.9855E-06,211.44,219.49,211.43
2142.6643521785736,+7.54563500E-1,+24.9806E-06,211.44,219.49,211.43
2143.153505563736,+7.54386700E-1,+24.9752E-06,211.44,219.49,211.43
2143.6539964675903,+7.54244900E-1,+24.9702E-06,211.44,219.49,211.43
2144.153817653656,+7.54066400E-1,+24.9646E-06,211.43,219.49,211.43
2144.6545357704163,+7.53925400E-1,+24.9596E-06,211.43,219.49,211.42
2145.1539289951324,+7.53742600E-1,+24.9539E-06,211.43,219.49,211.42
2145.655182361603,+7.53605100E-1,+24.9489E-06,211.43,219.48,211.42
2146.1539793014526,+7.53426000E-1,+24.9435E-06,211.43,219.48,211.42
2146.6543986797333,+7.53286500E-1,+24.9383E-06,211.43,219.48,211.42
2147.1542859077454,+7.53109100E-1,+24.9327E-06,211.43,219.48,211.42
2147.655509710312,+7.52971900E-1,+24.9277E-06,211.43,219.48,211.42
2148.155471801758,+7.52789100E-1,+24.9221E-06,211.43,219.48,211.42
2148.656373977661,+7.52646900E-1,+24.9168E-06,211.43,219.48,211.42
2149.1553871631622,+7.52467300E-1,+24.9116E-06,211.43,219.48,211.42
2149.656898021698,+7.52327100E-1,+24.9067E-06,211.43,219.48,211.42
2150.155779361725,+7.52147200E-1,+24.9013E-06,211.43,219.48,211.42
2150.655848503113,+7.52011400E-1,+24.8960E-06,211.43,219.48,211.41
2151.1558241844177,+7.51835000E-1,+24.8905E-06,211.43,219.48,211.41
2151.6568076610565,+7.51688800E-1,+24.8852E-06,211.42,219.47,211.41
2152.1554749011993,+7.51511400E-1,+24.8800E-06,211.42,219.47,211.41
2152.6564507484436,+7.51369000E-1,+24.8749E-06,211.42,219.47,211.41
2153.156443119049,+7.51189300E-1,+24.8692E-06,211.42,219.47,211.41
2153.657973051071,+7.51045500E-1,+24.8642E-06,211.42,219.47,211.41
2154.1565775871277,+7.50863500E-1,+24.8586E-06,211.42,219.47,211.41
2154.6569073200226,+7.50720200E-1,+24.8534E-06,211.42,219.47,211.41
2155.156669616699,+7.50544600E-1,+24.8480E-06,211.42,219.47,211.41
2155.657473564148,+7.50399200E-1,+24.8425E-06,211.42,219.46,211.41
2156.1572093963623,+7.50221900E-1,+24.8374E-06,211.42,219.46,211.41
2156.657532930374,+7.50078300E-1,+24.8318E-06,211.42,219.46,211.4
2157.1575107574463,+7.49897500E-1,+24.8265E-06,211.42,219.46,211.4
2157.658834695816,+7.49759400E-1,+24.8214E-06,211.42,219.46,211.4
2158.1577441692352,+7.49584700E-1,+24.8161E-06,211.41,219.46,211.4
2158.6587657928467,+7.49441100E-1,+24.8107E-06,211.41,219.46,211.4
2159.157627105713,+7.49262900E-1,+24.8053E-06,211.41,219.46,211.4
2159.6584689617157,+7.49120200E-1,+24.8001E-06,211.41,219.46,211.4
2160.158636569977,+7.48948600E-1,+24.7949E-06,211.41,219.46,211.4
2160.6593899726868,+7.48798300E-1,+24.7897E-06,211.41,219.46,211.4
2161.1584379673004,+7.48628600E-1,+24.7843E-06,211.41,219.46,211.4
2161.6604721546173,+7.48483800E-1,+24.7792E-06,211.41,219.45,211.4
2162.1595907211304,+7.48309700E-1,+24.7738E-06,211.41,219.45,211.4
2162.66068315506,+7.48168100E-1,+24.7685E-06,211.41,219.45,211.39
2163.1602206230164,+7.47992500E-1,+24.7632E-06,211.41,219.45,211.39
2163.6603734493256,+7.47852100E-1,+24.7582E-06,211.41,219.45,211.39
2164.159542798996,+7.47672200E-1,+24.7528E-06,211.4,219.45,211.39
2164.6604607105255,+7.47539300E-1,+24.7533E-06,211.4,219.45,211.39
2165.1328670978546,+7.47372800E-1,+24.7435E-06,211.4,219.45,211.39
2165.6113018989563,+7.47221000E-1,+24.7383E-06,211.4,219.45,211.39
2166.092448234558,+7.47083200E-1,+24.7327E-06,211.4,219.45,211.39
2166.649254322052,+7.46901000E-1,+24.7268E-06,211.4,219.45,211.39
2167.1771636009216,+7.46718400E-1,+24.7259E-06,211.4,219.45,211.39
2167.740841150284,+7.46536100E-1,+24.7163E-06,211.4,219.45,211.39
2168.2605414390564,+7.46401500E-1,+24.7162E-06,211.4,219.45,211.39
2168.736270427704,+7.46253600E-1,+24.7063E-06,211.4,219.45,211.38
2169.216197013855,+7.46106500E-1,+24.7013E-06,211.4,219.45,211.38
2169.6949055194855,+7.45962600E-1,+24.6965E-06,211.4,219.44,211.38
2170.1736314296722,+7.45796300E-1,+24.6917E-06,211.4,219.44,211.38
2170.661414861679,+7.45659700E-1,+24.6915E-06,211.4,219.44,211.38
2171.1351206302643,+7.45513200E-1,+24.6818E-06,211.39,219.44,211.38
2171.623841047287,+7.45367200E-1,+24.6767E-06,211.39,219.44,211.38
2172.0945715904236,+7.45227100E-1,+24.6719E-06,211.39,219.44,211.38
2172.5762939453125,+7.45055000E-1,+24.6671E-06,211.39,219.44,211.38
2173.06401515007,+7.44921900E-1,+24.6670E-06,211.39,219.44,211.38
2173.5351116657257,+7.44769800E-1,+24.6571E-06,211.39,219.44,211.38
2174.0152971744537,+7.44625400E-1,+24.6523E-06,211.39,219.44,211.38
2174.4951751232147,+7.44484700E-1,+24.6475E-06,211.39,219.44,211.38
2174.974197626114,+7.44317500E-1,+24.6425E-06,211.39,219.44,211.37
2175.4662716388702,+7.44174200E-1,+24.6371E-06,211.39,219.44,211.37
2175.963451385498,+7.44025400E-1,+24.6274E-06,211.39,219.44,211.37
2176.4364223480225,+7.43871600E-1,+24.6274E-06,211.39,219.44,211.37
2176.9153995513916,+7.43725100E-1,+24.6225E-06,211.38,219.43,211.37
2177.3952119350433,+7.43563200E-1,+24.6174E-06,211.38,219.43,211.37
2177.8757894039154,+7.43431500E-1,+24.6125E-06,211.38,219.43,211.37
2178.365658044815,+7.43257000E-1,+24.6072E-06,211.38,219.43,211.37
2178.864421606064,+7.43116100E-1,+24.6069E-06,211.38,219.43,211.37
2179.335441827774,+7.42964300E-1,+24.5974E-06,211.38,219.43,211.37
2179.817108631134,+7.42817200E-1,+24.5925E-06,211.38,219.43,211.37
2180.295732498169,+7.42672400E-1,+24.5875E-06,211.38,219.43,211.37
2180.778349876404,+7.42515200E-1,+24.5824E-06,211.38,219.43,211.36
2181.266402721405,+7.42380900E-1,+24.5779E-06,211.38,219.42,211.36
2181.7645823955536,+7.42221600E-1,+24.5679E-06,211.38,219.42,211.36
2182.2364451885223,+7.42071900E-1,+24.5677E-06,211.38,219.42,211.36
2182.715867996216,+7.41923900E-1,+24.5629E-06,211.38,219.42,211.36
2183.1963226795197,+7.41772700E-1,+24.5580E-06,211.38,219.42,211.36
2183.6780886650085,+7.41643700E-1,+24.5531E-06,211.37,219.42,211.36
2184.1656682491302,+7.41464300E-1,+24.5479E-06,211.37,219.42,211.36
2184.6665003299713,+7.41334700E-1,+24.5430E-06,211.37,219.42,211.36
2185.165360927582,+7.41155300E-1,+24.5381E-06,211.37,219.42,211.36
2185.667469024658,+7.41022200E-1,+24.5326E-06,211.37,219.42,211.36
2186.1654119491577,+7.40846600E-1,+24.5276E-06,211.37,219.42,211.36
2186.666402578354,+7.40715200E-1,+24.5222E-06,211.37,219.42,211.35
2187.1659553050995,+7.40534600E-1,+24.5174E-06,211.37,219.42,211.35
2187.6660776138306,+7.40403000E-1,+24.5121E-06,211.37,219.41,211.35
2188.164802312851,+7.40224800E-1,+24.5068E-06,211.37,219.41,211.35
2188.6662907600403,+7.40091300E-1,+24.5018E-06,211.36,219.41,211.35
2189.1654210090637,+7.39916000E-1,+24.4964E-06,211.36,219.41,211.35
2189.669787168503,+7.39782600E-1,+24.4915E-06,211.36,219.41,211.35
2190.1662034988403,+7.39606200E-1,+24.4861E-06,211.36,219.41,211.35
2190.6673636436462,+7.39469800E-1,+24.4813E-06,211.36,219.41,211.35
2191.167455673218,+7.39294500E-1,+24.4760E-06,211.36,219.41,211.35
2191.66805267334,+7.39159600E-1,+24.4709E-06,211.36,219.41,211.35
2192.1670064926147,+7.38992500E-1,+24.4658E-06,211.36,219.41,211.35
2192.6681141853333,+7.38854400E-1,+24.4606E-06,211.36,219.41,211.34
2193.166768550873,+7.38680000E-1,+24.4555E-06,211.36,219.41,211.34
2193.669378042221,+7.38539300E-1,+24.4502E-06,211.36,219.4,211.34
2194.1688389778137,+7.38369500E-1,+24.4452E-06,211.35,219.4,211.34
2194.669280052185,+7.38237000E-1,+24.4401E-06,211.35,219.4,211.34
2195.1692423820496,+7.38061100E-1,+24.4351E-06,211.35,219.4,211.34
2195.669814825058,+7.37923900E-1,+24.4300E-06,211.35,219.4,211.34
2196.1691896915436,+7.37750600E-1,+24.4245E-06,211.35,219.4,211.34
2196.670432329178,+7.37609600E-1,+24.4244E-06,211.35,219.4,211.34
2197.1422781944275,+7.37462300E-1,+24.4147E-06,211.35,219.4,211.34
2197.6224184036255,+7.37317800E-1,+24.4096E-06,211.35,219.4,211.34
2198.1022160053253,+7.37173000E-1,+24.4045E-06,211.35,219.4,211.34
2198.5830228328705,+7.37004700E-1,+24.3951E-06,211.35,219.4,211.34
2199.043207883835,+7.36871300E-1,+24.3951E-06,211.35,219.39,211.33
2199.523250579834,+7.36721000E-1,+24.3901E-06,211.34,219.39,211.33
2200.003436088562,+7.36563400E-1,+24.3853E-06,211.34,219.39,211.33
2200.4833948612213,+7.36435200E-1,+24.3804E-06,211.34,219.39,211.33
2200.972186565399,+7.36256100E-1,+24.3751E-06,211.34,219.39,211.33
2201.472456216812,+7.36128800E-1,+24.3701E-06,211.34,219.39,211.33
2201.972378730774,+7.35948000E-1,+24.3649E-06,211.34,219.39,211.33
2202.473465204239,+7.35812800E-1,+24.3601E-06,211.34,219.39,211.33
2202.972163438797,+7.35644800E-1,+24.3545E-06,211.34,219.39,211.33
2203.472581386566,+7.35506400E-1,+24.3495E-06,211.34,219.39,211.33
2203.9738817214966,+7.35332000E-1,+24.3445E-06,211.34,219.39,211.33
2204.4745371341705,+7.35200300E-1,+24.3395E-06,211.34,219.38,211.33
2204.9739665985107,+7.35029100E-1,+24.3345E-06,211.34,219.38,211.32
2205.474453687668,+7.34895100E-1,+24.3291E-06,211.33,219.38,211.32
2205.97385931015,+7.34723900E-1,+24.3244E-06,211.33,219.38,211.32
2206.4758789539337,+7.34590100E-1,+24.3193E-06,211.33,219.38,211.32
2206.9731769561768,+7.34419200E-1,+24.3143E-06,211.33,219.38,211.32
2207.473959684372,+7.34286400E-1,+24.3092E-06,211.33,219.38,211.32
2207.9735009670258,+7.34116900E-1,+24.3038E-06,211.33,219.38,211.32
2208.4741213321686,+7.33981400E-1,+24.2993E-06,211.33,219.37,211.32
2208.9743254184723,+7.33815100E-1,+24.2940E-06,211.33,219.37,211.32
2209.4738459587097,+7.33673600E-1,+24.2889E-06,211.33,219.37,211.32
2209.9738194942474,+7.33502900E-1,+24.2837E-06,211.33,219.37,211.32
2210.475163936615,+7.33371500E-1,+24.2787E-06,211.33,219.37,211.32
2210.9743480682373,+7.33199200E-1,+24.2737E-06,211.33,219.37,211.31
2211.474410057068,+7.33064800E-1,+24.2689E-06,211.33,219.37,211.31
2211.9733786582947,+7.32891900E-1,+24.2636E-06,211.33,219.37,211.31
2212.473307132721,+7.32759000E-1,+24.2587E-06,211.32,219.37,211.31
2212.9731636047363,+7.32587500E-1,+24.2534E-06,211.32,219.37,211.31
2213.4734477996826,+7.32453500E-1,+24.2481E-06,211.32,219.37,211.31
2213.973384141922,+7.32285200E-1,+24.2432E-06,211.32,219.36,211.31
2214.475125312805,+7.32143900E-1,+24.2381E-06,211.32,219.36,211.31
2214.9733924865723,+7.31976200E-1,+24.2330E-06,211.32,219.36,211.31
2215.473984479904,+7.31836900E-1,+24.2280E-06,211.32,219.36,211.31
2215.9733674526215,+7.31672100E-1,+24.2226E-06,211.32,219.36,211.31
2216.4737927913666,+7.31523000E-1,+24.2180E-06,211.32,219.36,211.31
2216.973259449005,+7.31367500E-1,+24.2126E-06,211.32,219.36,211.3
2217.474262714386,+7.31211400E-1,+24.2075E-06,211.32,219.36,211.3
2217.973034620285,+7.31060500E-1,+24.2023E-06,211.32,219.36,211.3
2218.4747767448425,+7.30905000E-1,+24.1975E-06,211.31,219.35,211.3
2218.973512172699,+7.30756100E-1,+24.1923E-06,211.31,219.35,211.3
2219.4740645885468,+7.30598800E-1,+24.1873E-06,211.31,219.35,211.3
2219.9727516174316,+7.30449700E-1,+24.1782E-06,211.31,219.35,211.3
2220.4509065151215,+7.30302300E-1,+24.1821E-06,211.31,219.35,211.3
2220.9513931274414,+7.30147400E-1,+24.1675E-06,211.31,219.35,211.3
2221.451395750046,+7.29991600E-1,+24.1681E-06,211.31,219.35,211.3
2221.9316051006317,+7.29853200E-1,+24.1624E-06,211.31,219.34,211.3
2222.4315798282623,+7.29697700E-1,+24.1582E-06,211.31,219.34,211.3
2222.910518884659,+7.29559600E-1,+24.1533E-06,211.31,219.34,211.29
2223.3920850753784,+7.29394500E-1,+24.1485E-06,211.31,219.34,211.29
2223.8733410835266,+7.29258700E-1,+24.1483E-06,211.31,219.34,211.29
2224.352548122406,+7.29112200E-1,+24.1389E-06,211.31,219.34,211.29
2224.831377506256,+7.28964800E-1,+24.1339E-06,211.3,219.34,211.29
2225.2925305366516,+7.28834900E-1,+24.1294E-06,211.3,219.34,211.29
2225.7723858356476,+7.28679900E-1,+24.1194E-06,211.3,219.34,211.29
2226.2534165382385,+7.28529900E-1,+24.1197E-06,211.3,219.34,211.29
2226.732720375061,+7.28388700E-1,+24.1149E-06,211.3,219.34,211.29
2227.212446451187,+7.28230200E-1,+24.1100E-06,211.3,219.34,211.29
2227.693454027176,+7.28110200E-1,+24.1053E-06,211.3,219.33,211.29
2228.173791408539,+7.27952600E-1,+24.0952E-06,211.3,219.33,211.29
2228.6527976989746,+7.27801700E-1,+24.0954E-06,211.3,219.33,211.28
2229.1323750019073,+7.27664800E-1,+24.0897E-06,211.3,219.33,211.28
2229.63396525383,+7.27507600E-1,+24.0855E-06,211.3,219.33,211.28
2230.113864183426,+7.27372100E-1,+24.0806E-06,211.29,219.33,211.28
2230.593008041382,+7.27209300E-1,+24.0763E-06,211.29,219.33,211.28
2231.0744552612305,+7.27077900E-1,+24.0759E-06,211.29,219.33,211.28
2231.5537056922913,+7.26928200E-1,+24.0665E-06,211.29,219.33,211.28
2232.034384250641,+7.26780800E-1,+24.0616E-06,211.29,219.33,211.28
2232.512752532959,+7.26651200E-1,+24.0567E-06,211.29,219.33,211.28
2232.9954195022583,+7.26486900E-1,+24.0519E-06,211.29,219.32,211.28
2233.476393699646,+7.26348200E-1,+24.0519E-06,211.29,219.32,211.28
2233.9542276859283,+7.26192400E-1,+24.0373E-06,211.29,219.32,211.28
2234.4674813747406,+7.26046200E-1,+24.0417E-06,211.29,219.32,211.28
2234.9673533439636,+7.25893900E-1,+24.0273E-06,211.29,219.32,211.27
2235.4676265716553,+7.25738700E-1,+24.0315E-06,211.29,219.32,211.27
2235.9684720039368,+7.25595600E-1,+24.0171E-06,211.29,219.32,211.27
2236.465541601181,+7.25438900E-1,+24.0218E-06,211.28,219.32,211.27
2236.9652001857758,+7.25293300E-1,+24.0070E-06,211.28,219.32,211.27
2237.466607570648,+7.25139500E-1,+24.0117E-06,211.28,219.32,211.27
